Doc_name	Precision	Recall
CACM-1961	0.0		0.0
CACM-1368	0.0		0.0
CACM-2430	0.0		0.0
CACM-0320	0.0		0.0
CACM-2932	0.0		0.0
CACM-2720	0.0		0.0
CACM-2702	0.0		0.0
CACM-1143	0.0		0.0
CACM-2327	0.0		0.0
CACM-1856	0.0		0.0
CACM-2685	0.0		0.0
CACM-1309	0.0		0.0
CACM-1725	0.0		0.0
CACM-2401	0.0		0.0
CACM-3156	0.067		0.125
CACM-2927	0.062		0.125
CACM-3086	0.059		0.125
CACM-0950	0.056		0.125
CACM-1424	0.053		0.125
CACM-2195	0.05		0.125
CACM-2189	0.048		0.125
CACM-1948	0.045		0.125
CACM-2216	0.043		0.125
CACM-2790	0.042		0.125
CACM-2580	0.04		0.125
CACM-2200	0.038		0.125
CACM-2076	0.037		0.125
CACM-1806	0.036		0.125
CACM-1603	0.034		0.125
CACM-1566	0.033		0.125
CACM-2975	0.032		0.125
CACM-1911	0.031		0.125
CACM-2333	0.03		0.125
CACM-0335	0.029		0.125
CACM-1888	0.029		0.125
CACM-2326	0.028		0.125
CACM-3084	0.027		0.125
CACM-1925	0.026		0.125
CACM-2649	0.026		0.125
CACM-2924	0.025		0.125
CACM-1266	0.024		0.125
CACM-2342	0.024		0.125
CACM-3055	0.023		0.125
CACM-2784	0.023		0.125
CACM-2809	0.022		0.125
CACM-2714	0.043		0.25
CACM-2560	0.043		0.25
CACM-1595	0.042		0.25
CACM-2931	0.041		0.25
CACM-3175	0.04		0.25
CACM-2709	0.039		0.25
CACM-2227	0.038		0.25
CACM-1933	0.038		0.25
CACM-2795	0.037		0.25
CACM-1262	0.036		0.25
CACM-2134	0.036		0.25
CACM-2973	0.035		0.25
CACM-2469	0.034		0.25
CACM-2337	0.034		0.25
CACM-2515	0.033		0.25
CACM-0252	0.033		0.25
CACM-2700	0.032		0.25
CACM-2232	0.032		0.25
CACM-1158	0.031		0.25
CACM-2484	0.031		0.25
CACM-3163	0.03		0.25
CACM-2266	0.03		0.25
CACM-2289	0.044		0.375
CACM-1887	0.043		0.375
CACM-2898	0.043		0.375
CACM-2785	0.042		0.375
CACM-2596	0.042		0.375
CACM-1664	0.041		0.375
CACM-0678	0.041		0.375
CACM-1648	0.04		0.375
CACM-3007	0.039		0.375
CACM-2648	0.039		0.375
CACM-3059	0.038		0.375
CACM-2918	0.038		0.375
CACM-2837	0.037		0.375
CACM-2346	0.037		0.375
CACM-1302	0.037		0.375
CACM-1409	0.036		0.375
CACM-3075	0.048		0.5
CACM-1382	0.047		0.5
CACM-0141	0.047		0.5
CACM-2057	0.046		0.5
CACM-2598	0.045		0.5
CACM-0392	0.045		0.5
CACM-2896	0.044		0.5
CACM-1795	0.044		0.5
CACM-2622	0.043		0.5
CACM-2997	0.043		0.5
CACM-2054	0.043		0.5
CACM-2895	0.042		0.5
CACM-2938	0.042		0.5
CACM-1870	0.041		0.5
CACM-2323	0.041		0.5
CACM-1828	0.04		0.5
CACM-1048	0.04		0.5
